index,MEC_NO,IDCARD_x,term_day,amt_median,amt_repay_median,no_mec,amt_1st,IDCARD_y,term_amt_repay_median,term_amt_1st,rate_amt_repay_median,rate_amt_1st
265.0,10022476574,3322.0,7.427436342592593,750.0,1250.0,10022476574,375.0,2171,1.0,2.0,32.76141620197264,0.0
547.0,10024394724,3309.0,4.729988425925926,600.0,950.0,10024394724,900.0,729,1.0,1.0,45.01420458021244,38.58360392589638
649.0,10024691603,3249.0,5.96521412037037,1029.56,1405.52,10024691603,1405.52,105,1.0,1.0,22.343788250831373,22.343788250831373
656.0,10024745124,3242.0,6.111365740740742,2100.0,2000.0,10024745124,1750.0,570,1.0,1.0,-2.844037342599902,-9.954130699099657
617.0,10024605227,3225.0,6.069490740740742,1190.0,1567.5,10024605227,1500.0,733,1.0,1.0,19.077023109836603,15.665899772316152
636.0,10024656677,3131.0,6.055486111111112,1125.0,1005.83,10024656677,1005.83,262,1.0,1.0,-6.384961295427697,-6.384961295427697
609.0,10024590948,3122.0,6.079513888888887,720.0,1000.0,10024590948,560.0,4357,1.0,1.0,23.347992461020056,-13.341709977725744
449.0,10023716948,3086.0,19.982476851851853,640.4,840.0,10023716948,800.0,1177,1.0,1.0,5.6931517447928695,4.552239571487686
320.0,10022942574,3061.0,6.875752314814815,700.0,1000.0,10022942574,1000.0,1604,1.0,1.0,22.75075719227453,22.75075719227453
519.0,10024241530,3054.0,6.286180555555554,900.0,1500.0,10024241530,425.0,696,1.0,2.0,38.70924978734217,-3.2257708156118476
670.0,10024994522,2982.0,6.029247685185185,1080.0,1000.0,10024994522,1000.0,339,1.0,1.0,-4.484313541052777,-4.484313541052777
645.0,10024688073,2936.0,6.034953703703704,1190.0,1500.0,10024688073,1500.0,701,1.0,1.0,15.755553113040698,15.755553113040698
283.0,10022557260,2903.0,8.867482638888891,516.0,1000.0,10022557260,600.0,2211,1.0,1.0,38.60896660612691,6.700729741559216
603.0,10024563164,2888.0,6.16074074074074,1800.0,2000.0,10024563164,2000.0,2629,1.0,1.0,6.582902488878202,6.582902488878202
481.0,10023923135,2883.0,6.106655092592592,840.0,1200.0,10023923135,800.0,2818,1.0,1.0,25.616080989790987,-2.8462312210878875
600.0,10024551420,2878.0,6.049768518518517,1050.0,1500.0,10024551420,1000.0,2678,1.0,1.0,25.85695154281342,-2.8729946158681576
534.0,10024331130,2806.0,6.188182870370372,1140.0,1566.82,10024331130,1505.92,503,1.0,1.0,22.083587955372632,18.93263320516835
666.0,10024818646,2744.0,5.4364583333333325,1074.0,1200.0,10024818646,1500.0,381,1.0,1.0,7.8766775030213,26.63067155783392
59.0,10015656761,2714.0,13.98855324074074,750.0,1020.0,10015656761,1000.0,349,1.0,1.0,9.393394566159003,8.697587561258336
646.0,10024689124,2674.0,7.049322916666666,900.0,1200.0,10024689124,1200.0,278,1.0,1.0,17.25934080548516,17.25934080548516
613.0,10024602164,2639.0,6.1729976851851855,730.0,1000.0,10024602164,1000.0,471,1.0,1.0,21.86943959561036,21.86943959561036
179.0,10020736591,2599.0,0.0,1.0,449.0,10020736591,499.0,113047,0.0,0.0,-inf,-inf
517.0,10024186679,2547.0,11.733136574074075,1200.0,1000.0,10024186679,800.0,1283,1.0,2.0,-5.184746035237727,10.369492070475454
338.0,10023050218,2429.0,8.038981481481484,1000.0,1000.0,10023050218,175.0,2825,1.0,6.0,0.0,2.2701880881353587
358.0,10023098636,2397.0,6.1315625,1050.0,2009.2,10023098636,1004.6,211,1.0,1.0,54.38029710635592,-2.5738797838079206
379.0,10023249503,2346.0,14.101770833333333,880.0,1137.0,10023249503,1104.0,1497,1.0,1.0,7.559092554328082,6.58846977497856
511.0,10024157765,2265.0,6.034201388888889,750.0,1000.0,10024157765,1000.0,368,1.0,1.0,20.162844894553615,20.162844894553615
693.0,10025117118,2265.0,5.994704861111113,1110.0,1521.0,10025117118,1521.0,598,1.0,1.0,22.544670968772095,22.544670968772095
452.0,10023728873,2107.0,6.071030092592593,700.0,1600.0,10023728873,800.0,1159,0.0,1.0,-60.12159294768529,8.58879899252647
580.0,10024500280,2025.0,6.034930555555556,720.0,2000.0,10024500280,1000.0,1019,0.0,1.0,-60.481226194722844,23.52047685350333
570.0,10024442411,1981.0,6.031655092592592,960.0,1000.0,10024442411,240.0,1754,1.0,4.0,2.521419593771288,0.0
550.0,10024403042,1976.0,6.999027777777778,800.0,1000.0,10024403042,1000.0,958,1.0,1.0,13.037525053082769,13.037525053082769
574.0,10024485532,1906.0,6.035729166666667,500.0,700.0,10024485532,700.0,723,1.0,1.0,24.189289474138377,24.189289474138377
284.0,10022564340,1884.0,7.016435185185184,1050.0,1510.0,10022564340,1010.0,2344,1.0,1.0,22.790029079494953,-1.981741659086518
232.0,10022168653,1874.0,6.86380787037037,750.0,1000.0,10022168653,250.0,1420,1.0,3.0,17.72582638740171,0.0
347.0,10023066912,1845.0,1.0659432870370371,729.47,742.0,10023066912,699.785,16394,1.0,1.0,5.881693653562746,-13.93440352003279
241.0,10022318976,1822.0,6.052939814814816,1087.5,1500.0,10022318976,1500.0,308,1.0,1.0,22.872898144999095,22.872898144999095
335.0,10023047437,1809.0,10.924247685185184,1760.0,1320.0,10023047437,660.0,667,1.0,3.0,-8.35297794682446,4.17648897341223
601.0,10024552093,1772.0,6.074768518518519,1110.0,1890.0,10024552093,1500.0,540,1.0,1.0,42.22160658543694,21.11080329271847
612.0,10024597657,1756.0,5.061805555555555,700.0,1000.0,10024597657,700.0,321,1.0,1.0,30.903710091527355,0.0
289.0,10022590579,1753.0,6.664282407407407,1110.0,1020.0,10022590579,390.0,1155,1.0,3.0,-4.4407773838785625,2.9605182559190415
621.0,10024616734,1729.0,13.25480324074074,1400.0,299.0,10024616734,299.0,481,5.0,5.0,1.8685948552392844,1.8685948552392844
593.0,10024534367,1671.0,6.219126157407408,1040.0,1150.75,10024534367,1000.0,1864,1.0,1.0,6.249911868779143,-2.2573045124258755
235.0,10022203189,1645.0,7.740028935185184,1125.0,1500.0,10022203189,375.0,1148,1.0,3.0,15.71914881526935,0.0
576.0,10024490521,1637.0,6.0242708333333335,750.0,1000.0,10024490521,500.0,584,1.0,2.0,20.196081821797243,20.196081821797243
689.0,10025104425,1600.0,6.040358796296296,1125.0,1558.8,10025104425,1558.8,111,1.0,1.0,23.300602620873864,23.300602620873864
380.0,10023253123,1583.0,6.8855208333333335,790.0,1205.52,10023253123,803.16,326,1.0,1.0,27.88180649520038,0.8830491275434061
479.0,10023885904,1520.0,6.654299768518517,1125.0,1950.0,10023885904,1000.0,549,1.0,1.0,40.22461806319536,-6.094639100484145
341.0,10023057184,1510.0,6.333055555555554,1110.0,1500.0,10023057184,390.0,393,1.0,3.0,20.249821293726736,3.1153571221118055
430.0,10023582987,1453.0,6.127158564814816,1020.0,1500.0,10023582987,1500.0,441,1.0,1.0,28.033337813176747,28.033337813176747
173.0,10020249958,1376.0,8.528738425925926,150.0,280.0,10020249958,200.0,1229,1.0,1.0,37.090284346361635,14.26549397936986
495.0,10024030489,1372.0,6.048298611111112,700.0,1000.0,10024030489,1000.0,868,1.0,1.0,25.86323551241371,25.86323551241371
239.0,10022294297,1323.0,13.845289351851852,1625.4,1871.1,10022294297,1549.8,1141,1.0,1.0,3.9850679319512645,-1.2261747482927
587.0,10024516173,1315.0,6.77287037037037,1050.0,1500.0,10024516173,1500.0,668,1.0,1.0,23.096348058410754,23.096348058410754
564.0,10024427819,1289.0,5.063877314814816,700.0,1500.0,10024427819,1000.0,601,0.0,1.0,-72.07915541953605,30.89106660837259
227.0,10022144438,1288.0,10.987395833333334,765.0,700.0,10022144438,175.0,295,1.0,4.0,-2.822604406527161,-2.822604406527161
361.0,10023126434,1271.0,0.08669560185185185,0.01,198.0,10023126434,168.0,1123,0.0,0.0,-4210.132834924238,-4210.132834924238
586.0,10024516138,1261.0,7.078408564814816,800.0,1050.0,10024516138,1000.0,991,1.0,1.0,16.11414471989921,12.891315775919367
290.0,10022593987,1205.0,6.0606481481481485,640.0,1040.0,10022593987,600.0,689,1.0,1.0,37.64036360858605,-3.764036360858605
480.0,10023890820,1160.0,6.0511168981481465,574.0,1400.0,10023890820,700.0,852,0.0,1.0,-60.3194428637964,13.240853311565063
118.0,10017070168,1145.0,9.962349537037037,1280.0,800.0,10017070168,580.0,852,2.0,2.0,9.159485888420175,-3.4348072081575656
584.0,10024514323,1136.0,6.167175925925926,750.0,1175.0,10024514323,800.0,1120,1.0,1.0,33.53777090480516,3.9456201064476657
323.0,10022962812,1130.0,12.036244212962966,800.0,1000.0,10022962812,300.0,693,1.0,3.0,7.581268573939724,3.790634286969862
549.0,10024396132,1116.0,6.086967592592592,410.0,600.0,10024396132,500.0,375,1.0,1.0,27.788276985284714,13.16286804566118
432.0,10023588060,1059.0,7.579184027777778,500.0,660.0,10023588060,80.0,1789,1.0,6.0,15.410629900517911,-1.9263287375647389
355.0,10023081684,1042.0,6.060578703703704,1480.0,1008.0,10023081684,1000.0,135,1.0,1.0,-19.20697859005914,-19.532520600060142
237.0,10022219352,1031.0,6.013761574074074,1050.0,2297.875,10022219352,1505.25,142,0.0,1.0,-60.69412554923218,26.315238720274237
487.0,10023946510,1026.0,6.987395833333332,1059.0,1506.9,10023946510,1506.9,640,1.0,1.0,22.09340329213954,22.09340329213954
567.0,10024438600,1011.0,6.233113425925926,1400.0,2000.0,10024438600,599.0,588,1.0,2.0,25.09637812428129,-8.449113968508035
322.0,10022962401,1010.0,6.316516203703704,755.0,1000.0,10022962401,1000.0,645,1.0,1.0,18.751429552230356,18.751429552230356
238.0,10022283071,984.0,6.583819444444443,790.0,1040.0,10022283071,1000.0,731,1.0,1.0,17.54396974105822,14.736934582488903
548.0,10024396095,983.0,6.6139120370370375,1275.0,1925.0,10024396095,1500.0,709,1.0,1.0,28.134397665184277,9.738829961025328
563.0,10024425252,978.0,0.0,1.0,2560.0,10024425252,2560.0,11356,0.0,0.0,-inf,-inf
692.0,10025113993,967.0,6.057743055555554,750.0,1000.0,10025113993,1000.0,254,1.0,1.0,20.084487828364757,20.084487828364757
653.0,10024699848,963.0,6.077337962962963,1050.0,450.0,10024699848,450.0,109,2.0,2.0,-8.579884393566829,-8.579884393566829
509.0,10024154894,917.0,13.022575231481486,840.0,1000.0,10024154894,1000.0,252,1.0,1.0,5.338714370083949,5.338714370083949
482.0,10023933195,911.0,6.167638888888888,1000.0,1339.0,10023933195,1300.0,299,1.0,1.0,20.06197221158827,17.753957709370148
409.0,10023427729,890.0,0.06927083333333334,0.1,1629.99,10023427729,543.33,5533,0.0,0.0,-5269.172932330826,-5269.172932330826
506.0,10024077313,863.0,6.088912037037038,910.0,1250.0,10024077313,390.0,580,1.0,2.0,22.397043272115976,-8.563575368750225
382.0,10023263926,860.0,6.071064814814815,820.0,1200.0,10023263926,1000.0,698,1.0,1.0,27.86106665352313,13.197347362195167
483.0,10023938668,830.0,6.072552083333332,1190.0,1500.0,10023938668,1500.0,159,1.0,1.0,15.658002156031252,15.658002156031252
456.0,10023758798,801.0,6.0975925925925925,700.0,999.94,10023758798,714.25,433,1.0,1.0,25.64902186221469,1.2185722529057788
325.0,10022990154,798.0,7.250416666666666,962.4,1000.0,10022990154,1000.0,199,1.0,1.0,1.9668087410346051,1.9668087410346051
321.0,10022946518,795.0,0.4212210648148148,6065.75,1304.0,10022946518,543.33,2441,5.0,11.0,64.89230666559864,-12.731320572456013
195.0,10021297721,774.0,9.040648148148149,680.0,1000.0,10021297721,800.0,648,1.0,1.0,18.99915836427464,7.12468438660299
85.0,10015880720,772.0,27.98934027777777,1000.0,1030.0,10015880720,1030.0,735,1.0,1.0,0.3912203678731859,0.3912203678731859
554.0,10024410984,770.0,6.09879050925926,750.0,996.0,10024410984,996.0,326,1.0,1.0,19.630121713188807,19.630121713188807
523.0,10024266230,769.0,4.7206828703703705,1400.0,1200.0,10024266230,600.0,334,1.0,2.0,-11.04561746143438,-11.04561746143438
26.0,10014700926,762.0,1.460283564814815,65000.0,818.52,10014700926,1000.0,413396,79.0,65.0,-1.295594520270657,0.0
429.0,10023576041,754.0,4.169803240740742,540.0,1045.0,10023576041,900.0,685,1.0,1.0,81.86059938213177,58.35607084666819
280.0,10022504516,744.0,6.954826388888888,840.0,1200.0,10022504516,1000.0,658,1.0,1.0,22.4920886132375,9.996483828105555
172.0,10019924787,741.0,6.145034722222222,720.0,1000.0,10019924787,1000.0,683,1.0,1.0,23.099046768789165,23.099046768789165
451.0,10023727659,738.0,6.702974537037037,1400.0,1500.0,10023727659,1500.0,262,1.0,1.0,3.889531196541455,3.889531196541455
639.0,10024671413,731.0,7.0621643518518535,800.0,1000.0,10024671413,1000.0,218,1.0,1.0,12.920968056495635,12.920968056495635
351.0,10023076332,725.0,12.049814814814816,1900.0,1700.69,10023076332,908.33,419,1.0,2.0,-3.177517711967295,-1.3286554920242546
389.0,10023297718,722.0,1.953680555555556,2000.0,1000.0,10023297718,472.0,5272,2.0,4.0,0.0,-10.462304055735254
431.0,10023585820,716.0,6.170329861111112,1140.0,1506.93,10023585820,1506.93,604,1.0,1.0,19.03982061391045,19.03982061391045
485.0,10023941538,712.0,6.06025462962963,640.0,800.0,10023941538,500.0,585,1.0,1.0,15.057123104013323,-13.174982716011657
438.0,10023634460,711.0,0.02935185185185185,6.12,1300.0,10023634460,1300.0,25811,0.0,0.0,-12435.331230283911,-12435.331230283911
296.0,10022717572,703.0,11.224583333333333,700.0,672.0,10022717572,210.0,224,1.0,3.0,-1.300716433423661,-3.2517910835591524
22.0,10014485098,702.0,4.257453703703703,5.0,70.64,10014485098,72.99,10229,0.0,0.0,-85.73199508487295,-85.73199508487295
254.0,10022401667,681.0,15.923379629629625,1200.0,1522.05,10022401667,1522.05,110,1.0,1.0,6.1517640901888395,6.1517640901888395
342.0,10023057239,663.0,9.891597222222222,1760.0,1560.0,10023057239,660.0,214,1.0,3.0,-4.193182536192526,4.612500789811779
143.0,10018314871,657.0,0.009826388888888891,689.23,11.9,10018314871,9.9,140493,58.0,70.0,52.27649701164588,203.17772549886442
466.0,10023840831,649.0,5.9541203703703705,1050.0,2000.0,10023840831,1000.0,352,1.0,1.0,55.463792247376595,-2.919146960388242
469.0,10023848428,646.0,6.152615740740742,400.0,605.0,10023848428,500.0,367,1.0,1.0,30.40373523757209,14.831090359791265
498.0,10024040203,611.0,6.334068287037038,700.0,1000.0,10024040203,300.0,159,1.0,2.0,24.696382220682665,-8.232127406894222
540.0,10024373382,609.0,13.837361111111115,1800.0,616.0,10024373382,616.0,148,3.0,3.0,0.7034096498007607,0.7034096498007607
648.0,10024691222,604.0,6.985625,1125.0,345.0,10024691222,345.0,122,3.0,3.0,-4.180012525722466,-4.180012525722466
418.0,10023480192,602.0,9.05004050925926,492.0,612.0,10023480192,515.0,256,1.0,1.0,9.836905166647595,1.8854068236074555
69.0,10015704199,573.0,0.041284722222222216,0.01,2500.08,10015704199,1800.0,23860,0.0,0.0,-8841.042893187554,-8841.042893187554
578.0,10024495951,560.0,6.174016203703704,1390.0,2000.0,10024495951,2000.0,404,1.0,1.0,25.944191079223003,25.944191079223003
573.0,10024475689,557.0,6.947679398148147,720.0,1000.0,10024475689,280.0,264,1.0,3.0,20.430482800095625,8.755921200040982
711.0,10025245925,552.0,0.0,1.0,2400.0,10025245925,2400.0,260,0.0,0.0,-inf,-inf
299.0,10022847298,544.0,6.971950231481483,1200.03,1800.0,10022847298,854.0,254,1.0,1.0,26.17435678444338,-15.095942593997936
124.0,10017279592,542.0,1.8764236111111108,384.7,401.04,10017279592,200.52,542,1.0,2.0,8.262126522687039,8.262126522687039
629.0,10024629438,542.0,13.103310185185185,2700.0,835.67,10024629438,692.33,480,3.0,4.0,-1.9910532926547069,0.7151656264408749
605.0,10024581998,538.0,6.396805555555557,1125.0,1500.0,10024581998,375.0,387,1.0,3.0,19.019910111383716,0.0
240.0,10022296857,538.0,14.774317129629631,800.0,1000.0,10022296857,1000.0,414,1.0,1.0,6.176258381309532,6.176258381309532
317.0,10022935369,467.0,8.878368055555555,750.0,732.5,10022935369,500.0,215,1.0,2.0,-0.9592603745839804,13.703719636914004
120.0,10017139343,462.0,14.020289351851853,875.0,1200.0,10017139343,816.0,145,1.0,1.0,9.669659817222088,-1.7554151668187792
54.0,10015642575,454.0,0.05416666666666667,0.01,1228.68,10015642575,870.96,225561,0.0,0.0,-6738.461538461538,-6738.461538461538
582.0,10024510475,430.0,6.0353819444444445,720.0,1069.85,10024510475,1003.95,366,1.0,1.0,29.3857978701983,23.850499657689898
503.0,10024045124,425.0,6.6812210648148165,700.0,1998.545,10024045124,999.36,591,0.0,1.0,-54.63073238546055,23.363222924159246
226.0,10022103258,415.0,2.9299305555555555,84.0,450.0,10022103258,325.0,19890,0.0,0.0,-124.57633144509492,-124.57633144509492
127.0,10017331956,415.0,0.6534722222222222,100.0,3063.34,10017331956,3063.34,7706,0.0,0.0,-558.5547290116897,-558.5547290116897
393.0,10023301754,396.0,6.321660879629628,800.0,800.0,10023301754,260.0,527,1.0,3.0,0.0,-1.4434497790610075
545.0,10024388907,379.0,6.0458391203703705,1125.0,2500.0,10024388907,1500.0,239,0.0,1.0,-60.372099345184026,20.12403311506134
306.0,10022869645,374.0,7.216724537037037,930.0,750.0,10022869645,532.5,172,1.0,2.0,-9.789089347634611,7.341817010725959
353.0,10023080278,368.0,13.078993055555555,1500.0,1408.0,10023080278,640.0,382,1.0,2.0,-1.7116506271985132,-4.093077586779054
24.0,10014655891,367.0,0.054293981481481485,0.78,300.0,10014655891,600.0,62106,0.0,0.0,-6722.660413557876,-6722.660413557876
423.0,10023506843,341.0,6.057048611111113,1125.0,375.0,10023506843,637.5,144,3.0,2.0,0.0,8.034716211025948
288.0,10022581883,319.0,6.121261574074074,750.0,1445.0,10022581883,1000.0,233,1.0,1.0,55.25549418862987,19.876077046269735
312.0,10022888042,311.0,8.225787037037037,1000.0,870.0,10022888042,320.0,195,1.0,3.0,-5.768444987252148,-1.774906149923738
307.0,10022875564,308.0,6.082482638888888,805.0,2000.0,10022875564,1000.0,127,0.0,1.0,-60.008391584439615,14.536194234740032
264.0,10022473621,269.0,6.3613078703703705,1000.0,2470.0,10022473621,1210.0,268,0.0,1.0,-57.3781378669146,12.049408952052065
300.0,10022849218,269.0,6.929895833333332,1125.0,1530.0,10022849218,435.0,141,1.0,3.0,18.961323973724955,8.427255099433314
445.0,10023687008,262.0,5.969675925925926,700.0,1003.95,10023687008,1003.95,123,1.0,1.0,26.54888075203714,26.54888075203714
140.0,10018258481,258.0,13.956145833333334,1000.0,2400.0,10018258481,1200.0,209,0.0,1.0,-26.153352391046358,5.230670478209272
520.0,10024243437,247.0,14.0878125,800.0,1000.0,10024243437,1000.0,119,1.0,1.0,6.477229875113684,6.477229875113684
676.0,10025058916,233.0,6.418506944444445,1750.0,732.0,10025058916,600.0,354,2.0,3.0,-9.293661140782907,1.6247659337033054
330.0,10023025608,227.0,12.813854166666667,2100.0,1656.415,10023025608,690.33,224,1.0,3.0,-6.016870226259479,-0.39349708683518614
3.0,10013199382,226.0,1.9556886574074075,32685.89,1584.8,10013199382,1568.065,4554,21.0,21.0,3.396910479609382,1.3902317645070594
518.0,10024189574,222.0,9.186921296296298,2640.0,1557.6,10024189574,786.5,116,2.0,3.0,7.151470866141729,-4.22135433070866
362.0,10023127355,221.0,0.05681712962962963,1.0,485.595,10023127355,226.5,113,0.0,0.0,-6424.118965166022,-6424.118965166022
440.0,10023653611,217.0,6.036984953703704,1050.0,1505.92,10023653611,1003.95,118,1.0,1.0,26.252587575730896,-2.6516311148061207
455.0,10023754922,214.0,3.887719907407408,400.0,30.0,10023754922,30.0,5904,13.0,13.0,-2.3471341087648367,-2.3471341087648367
492.0,10023995077,213.0,2.166990740740741,0.01,169.0,10023995077,169.0,191,0.0,0.0,-168.43634499113378,-168.43634499113378
209.0,10021646243,206.0,10.156973379629632,1000.0,2060.0,10021646243,2060.0,217,0.0,0.0,-35.93590200128195,-35.93590200128195
0.0,10012469117,204.0,2.073958333333333,1862.88,1837.15,10012469117,2135.28,92721,1.0,1.0,-2.4307916932560882,25.734460056080767
57.0,10015652296,189.0,10.173142361111113,1342.95,1248.905,10015652296,1000.0,187,1.0,1.0,-2.512543616985228,-9.162388574034592
116.0,10016738204,183.0,3.000335648148148,9600.0,4857.0,10016738204,4500.0,6141,2.0,2.0,1.444630037534381,-7.603315987023057
5.0,10013391219,181.0,3.0216840277777783,1000.0,323.65,10013391219,824.0,2113,3.0,1.0,-3.509053197662735,-21.259668254342163
336.0,10023048287,165.0,10.88582175925926,1500.0,1510.0,10023048287,831.0,166,1.0,2.0,0.22353235126816123,3.6212240905442115
108.0,10016294780,155.0,13.145486111111113,810.0,1500.0,10016294780,1000.0,135,1.0,1.0,23.65267615802495,6.513055753659043
610.0,10024596483,145.0,5.698900462962962,1000.0,1300.0,10024596483,1300.0,106,1.0,1.0,19.214232765011122,19.214232765011122
327.0,10022993421,122.0,7.699108796296296,790.0,1000.0,10022993421,1000.0,155,1.0,1.0,12.60214903085547,12.60214903085547
371.0,10023198299,112.0,6.037528935185184,1700.0,1322.5,10023198299,769.42,280,1.0,2.0,-13.424609879033111,-5.731152657231728
25.0,10014693748,106.0,0.012638888888888887,492.5,3484.7,10014693748,1831.8,20102,0.0,0.0,-28879.120879120885,-28879.120879120885
253.0,10022395363,103.0,0.6459259259259259,57.5,300.0,10022395363,225.0,2220,0.0,0.0,-565.0802752293578,-565.0802752293578
410.0,10023460772,101.0,5.9898495370370375,1120.5,1879.5,10023460772,1500.0,104,1.0,1.0,41.276880331423015,20.638440165711508
