no_mec,month,IDCARD,amt_1st
10015946267,2018-03,158,16951.673417721515
10015946267,2018-04,839,989.8812514898699
10015946267,2018-06,1000,1724.5747599999972
10015946267,2018-07,1626,1381.4612976629685
10015946267,2018-08,1862,1401.7283190118212
10015946267,2018-09,1817,2474.183423225113
10015994345,2018-01,2,505.005
10015994345,2018-02,1,1.01
10015994345,2018-03,1,11.0
10015994345,2018-04,1,102.26
10015994345,2018-06,2723,995.1414605929141
10015994345,2018-07,4172,938.0792837273991
10015994345,2018-08,4072,1000.6568014184398
10015994345,2018-09,4416,998.0002159965783
10015994365,2018-01,2295,1521.6521481481484
10016039762,2018-01,7,7027.325714285714
10016039762,2018-02,12,3820.6983333333333
10016039762,2018-03,14,3680.0842857142857
10016039762,2018-04,8,4140.6375
10016039762,2018-06,7,4161.471428571428
10016041945,2018-01,607,2869.913967479675
10016041945,2018-02,647,4236.388335901396
10016041945,2018-03,581,2534.201779661019
10016041945,2018-04,6,4652.415
10016041945,2018-06,5,13808.806
10016041945,2018-07,4,15328.9675
10016041945,2018-08,1,7612.78
10016041954,2018-01,2784,2172.9234651082934
10016041954,2018-02,3142,3494.9121712723963
10016041954,2018-03,3503,3087.58006753106
10016041954,2018-04,3351,2911.3699026967056
10016041954,2018-06,3841,2770.2069522159013
10016041954,2018-07,3795,3036.451708193591
10016041954,2018-08,3738,3391.7681585487085
10016041954,2018-09,3515,3261.087248504627
10016043198,2018-01,337,2377.44275964392
10016043198,2018-02,842,2128.365950118769
10016043198,2018-03,628,1750.1504299363087
10016043825,2018-01,814,1899.7644485294113
10016043825,2018-02,297,4140.901582491583
10016043825,2018-03,261,2632.229463601535
10016043908,2018-01,368,2850.591368159205
10016043908,2018-02,358,3715.859832402234
10016043908,2018-03,292,3414.9975974025974
10016043908,2018-04,4,4068.75
10016044002,2018-01,567,2886.4090877192975
10016044002,2018-02,1470,8946.459524456517
10016044002,2018-03,807,6520.7476463414605
10016044002,2018-04,12,6231.010769230769
10016044002,2018-06,31,7795.904193548387
10016044002,2018-07,26,14369.355
10016044002,2018-08,2,20200.265
10016044108,2018-01,136,3190.329310344827
10016044108,2018-02,313,8553.940415335468
10016044108,2018-03,198,8491.979601990053
10016044108,2018-04,10,11153.706
10016044108,2018-06,14,5608.637142857143
10016044108,2018-07,15,22949.105333333333
10016044108,2018-08,3,23967.440000000002
10016044354,2018-01,51,3058.7601960784305
10016044354,2018-02,97,2996.383402061857
10016044354,2018-03,49,2692.471428571428
10016056767,2018-02,2,147.47
10016056767,2018-03,208,648.1630733944958
10016056767,2018-04,1030,800.2906513409957
10016056767,2018-06,5887,847.9667712550621
10016056767,2018-07,1611,1046.4474689826302
10016059418,2018-01,257,7044.407315175088
10016059418,2018-02,38,7719.546052631577
10016059418,2018-03,3,4998.95
10016059418,2018-04,2,2074.0299999999997
10016059998,2018-01,79,1807.8038823529414
10016059998,2018-02,54,3616.483928571429
10016100873,2018-01,2670,466.6069744160178
10016100873,2018-02,2480,471.9051828043391
10016100873,2018-03,2104,476.21025154247747
10016100873,2018-04,1805,479.8632336655592
10016100873,2018-06,21,654.4761904761905
10016100873,2018-07,16,601.8125
10016100873,2018-08,11,551.8272727272728
10016100873,2018-09,1,652.0
10016109994,2018-03,1,2377.0
10016119581,2018-01,8,200.20000000000002
10016119581,2018-02,4,200.95
10016119581,2018-03,5,220.02
10016119581,2018-04,4,49.712
10016129649,2018-01,2,0.01
10016129649,2018-02,30,2035.5330000000001
10016129649,2018-03,26,2134.7149999999997
10016129649,2018-04,59,1272.917627118644
10016129649,2018-06,153,889.8518300653595
10016129649,2018-07,194,897.5429896907218
10016129649,2018-08,299,934.8458862876251
10016129649,2018-09,423,985.8857919621747
10016133797,2018-01,1,52.35
10016133797,2018-08,2,290.75
10016133797,2018-09,2,0.01
10016140449,2018-01,3,80.39200000000001
10016140449,2018-02,4,56.336666666666666
10016140449,2018-03,5,76.93666666666667
10016140449,2018-04,90,224.7948888888888
10016140449,2018-06,159,220.4442767295598
10016140449,2018-07,106,190.6949999999999
10016140449,2018-08,88,197.26374999999982
10016140449,2018-09,81,196.5170370370369
10016189109,2018-01,1327,1216.8504069329315
10016189109,2018-02,1,1280.0
10016203267,2018-01,1,3.0
10016203267,2018-02,1,0.01
10016203267,2018-04,3,676.7466666666667
10016203267,2018-06,11494,923.8022386117149
10016203267,2018-07,77032,990.4163576836619
10016203267,2018-08,71549,925.5086810535688
10016203267,2018-09,72617,879.9890625902261
10016246234,2018-01,352,1721.4200845070422
10016246234,2018-02,71,6779.777777777777
10016247026,2018-01,1,0.01
10016247026,2018-06,1767,2937.874530542999
10016247026,2018-07,10441,1700.6529719375083
10016247026,2018-08,11148,1531.3626253025707
10016247026,2018-09,11215,1929.3660165789506
10016247299,2018-01,11913,1538.6386837908053
10016247299,2018-03,7,474.9575000000001
10016247299,2018-04,2555,309.66972434915823
10016247299,2018-06,2953,1197.764642279055
10016247299,2018-07,2602,1253.0804146612381
10016247299,2018-08,1861,1505.1344432717692
10016247299,2018-09,428,1623.2984027777798
10016247639,2018-01,2,2.005
10016247639,2018-04,2,509.495
10016247639,2018-06,25880,460.6056962465209
10016247639,2018-07,111584,567.0689667830629
10016247639,2018-08,115350,581.418405136564
10016247639,2018-09,122612,772.3899729375039
10016254945,2018-01,21066,298.9716220577069
10016254945,2018-02,19922,485.1813840761125
10016254945,2018-03,35510,1001.6005262275543
10016254945,2018-04,45264,1186.636040435904
10016254945,2018-06,51769,421.49793579751525
10016254945,2018-07,43569,441.58410680810204
10016254945,2018-08,32833,547.7927100890922
10016254945,2018-09,61467,963.4066106899884
10016290003,2018-03,5,150.18333333333334
10016290003,2018-04,6,143.88888888888889
10016290003,2018-06,9,952.4692307692308
10016290003,2018-07,10,990.0
10016290003,2018-08,7,255.57142857142858
10016293443,2018-02,1,0.01
10016293443,2018-03,14446,1106.3907738130981
10016293443,2018-04,96755,1479.7354033998604
10016293443,2018-06,167716,1480.2496038136053
10016293443,2018-07,137792,1274.415200022172
10016293443,2018-08,117532,1460.3745613681565
10016293443,2018-09,110876,1291.4046227953158
10016293988,2018-02,1,0.01
10016294780,2018-01,8,635.375
10016294780,2018-02,6,1069.6666666666667
10016294780,2018-03,18,1419.111111111111
10016294780,2018-04,56,985.4122807017544
10016294780,2018-06,91,878.494623655914
10016294780,2018-07,64,1069.2878787878788
10016294780,2018-08,49,1389.591836734694
10016294780,2018-09,50,1783.96
10016310504,2018-06,2,0.01
10016310504,2018-08,3,3.34
10016310504,2018-09,24,814.1134374999999
10016321570,2018-08,111064,584.2040796024228
10016321570,2018-09,849238,616.1883983400057
10016356317,2018-01,77,8373.895569620252
10016356317,2018-07,15,15447.709333333334
10016356317,2018-09,1,200.15
10016361766,2018-01,8,4.894166666666666
10016361766,2018-02,10,1.800625
10016361766,2018-03,3,2.5025
10016361766,2018-04,1,10.01
10016361766,2018-06,1,1.09
10016361766,2018-07,5,2.8216666666666668
10016361766,2018-08,7,3.9674999999999994
10016361766,2018-09,3,5.5024999999999995
10016363541,2018-01,66,1278.5942424242428
10016363541,2018-02,23418,1491.9152737208383
10016363541,2018-03,6885,1456.2260151031471
10016363541,2018-04,1806,1392.268737541535
10016363541,2018-06,621,1365.896553945248
10016363541,2018-07,746,1430.7720643431603
10016363541,2018-08,33,1385.198181818182
10016363541,2018-09,1,319.33
10016363870,2018-02,1,1.0
10016368473,2018-01,43,641.9997674418604
10016368473,2018-02,114,1163.935304347826
10016368473,2018-03,30,1107.655625
10016368473,2018-04,66,946.6040298507464
10016368473,2018-07,10,2049.2580000000003
10016368473,2018-08,48,3872.2707407407415
10016368473,2018-09,166,3476.3845251396647
10016368761,2018-01,21379,690.818887693531
10016368761,2018-02,20561,668.2843733281455
10016368761,2018-03,7696,687.4137214137214
10016371156,2018-03,2,0.01
10016377761,2018-03,19,1196.0275
10016377761,2018-04,596,1165.9701505016708
10016377761,2018-06,1008,1349.0718731417167
10016377761,2018-07,929,1450.017741935477
10016377761,2018-08,1645,1881.699891304344
10016377761,2018-09,4345,1780.5496079779978
10016387225,2018-01,2,2.008
10016387225,2018-02,3,1.437142857142857
10016387225,2018-03,2,0.01
10016387225,2018-06,3,0.01
10016387225,2018-07,2,0.01
10016387225,2018-08,1,0.01
10016387225,2018-09,1,0.01
10016417748,2018-01,2,0.505
10016417748,2018-02,1,10.0
10016417748,2018-03,1,19.0
10016417748,2018-04,3,0.2575
10016417748,2018-06,228,986.437984496124
10016417748,2018-07,248,1234.6992337164752
10016417748,2018-08,511,1056.7285981308412
10016417748,2018-09,46,1055.5208333333333
10016731578,2018-01,27,5074.017857142857
10016731578,2018-02,136,5046.327720588236
10016731578,2018-03,56,6183.942142857144
10016731578,2018-04,3,2576.0
10016738204,2018-01,55,1930.5344827586207
10016738204,2018-02,43,3525.9208333333336
10016738204,2018-03,160,4244.030848484848
10016738204,2018-04,473,5171.637101449276
10016738204,2018-06,814,5070.0796966019425
10016738204,2018-07,1055,3591.9224718045116
10016738204,2018-08,2029,6783.610135856381
10016738204,2018-09,2009,7862.314165844031
10017051785,2018-01,5,53.931666666666665
10017051785,2018-02,6,461.2833333333333
10017051785,2018-03,53,523.2010714285718
10017051785,2018-04,234,756.3544758064514
10017051785,2018-06,2221,994.5416862233988
10017051785,2018-07,2393,1414.3839141004983
10017051785,2018-08,2376,1577.5590845360884
10017051785,2018-09,1826,1274.5476889375684
10017070168,2018-04,2,0.04
10017070168,2018-06,342,924.5497076023391
10017070168,2018-07,649,939.3827534039334
10017070168,2018-08,249,811.9606299212599
10017070168,2018-09,6,848.6666666666666
10017071221,2018-01,8341,2039.5937897134636
10017074860,2018-03,2,0.0425
10017074860,2018-04,63,935.9869696969698
10017074860,2018-06,1675,1595.6126753093806
10017074860,2018-07,376,1009.9982939632538
10017074860,2018-08,90,271.66826086956513
10017074860,2018-09,26,182.2342307692308
10017079246,2018-08,1,1.0
10017079246,2018-09,1,0.01
10017097810,2018-01,4,843.5525
10017103555,2018-01,2,3079.0
10017103555,2018-02,12,25640.221666666668
10017103555,2018-03,18,20660.443888888887
10017103555,2018-04,32,18681.562500000004
10017103555,2018-06,26,27961.923076923078
10017103555,2018-07,42,23931.85714285714
10017103555,2018-08,29,21529.206896551725
10017103555,2018-09,15,18352.533333333333
10017123829,2018-01,36,1288.0816666666667
10017123829,2018-02,58,1245.6499999999999
10017123829,2018-03,56,1240.7614285714285
10017123829,2018-04,45,1152.5664444444442
10017123829,2018-06,44,1073.6038636363637
10017123829,2018-07,41,963.0902439024392
10017123829,2018-08,30,1000.1948387096774
10017123829,2018-09,27,931.697037037037
10017136654,2018-01,3,21.296666666666667
10017137744,2018-01,11,911.0281818181819
10017137744,2018-02,70,853.4187142857145
10017137744,2018-03,174,999.2066666666669
10017139343,2018-01,30,891.7
10017139343,2018-02,40,891.8625
10017139343,2018-03,64,890.7421875
10017139343,2018-04,56,1065.4285714285713
10017139343,2018-06,31,1519.3548387096773
10017139343,2018-07,18,1800.0
10017139343,2018-08,11,2045.4545454545455
10017139343,2018-09,8,2537.5
10017146291,2018-01,3,0.0675
10017146291,2018-02,1111,1067.6864541484708
10017146291,2018-03,2110,1148.5864485166112
10017146291,2018-04,1567,1243.0215563725742
10017146291,2018-06,308,1221.3383121019094
10017146291,2018-07,100,1603.0339215686274
10017146291,2018-08,65,1900.3882608695649
10017146291,2018-09,75,1944.3075999999996
10017148640,2018-01,1430,184.35991678224687
10017148640,2018-02,608,171.84615384615384
10017148640,2018-03,440,100.0
10017148640,2018-04,371,100.0
10017148640,2018-06,7,100.0
10017179136,2018-01,1,0.01
10017179421,2018-01,1,0.01
10017179421,2018-02,96,336.3976041666667
10017179421,2018-03,261263,1214.5228041786984
10017179421,2018-04,514533,1073.2730423242233
10017179421,2018-06,310206,649.1337605439879
10017179421,2018-07,296456,612.3103555158358
10017179421,2018-08,200262,667.7063884834257
10017179421,2018-09,205206,641.4288071270232
10017268303,2018-01,14,5859.2766666666685
10017268303,2018-02,67,12420.634029850748
10017268303,2018-03,141,13907.789219858169
10017268303,2018-04,10,10097.089000000002
10017268303,2018-06,3,2366.5733333333333
10017278930,2018-01,2,0.01
10017279592,2018-01,23,503.29615384615397
10017279592,2018-02,536,258.38014010507925
10017279592,2018-03,459,248.78941908713767
10017279592,2018-04,361,371.92601078167206
10017282813,2018-09,43,10425.519999999999
10017304381,2018-01,15,3136.2537500000008
10017304381,2018-02,9,20.0
10017304381,2018-03,8,20.0
10017304381,2018-04,12,20.0
10017304381,2018-07,4,25.8
10017309950,2018-01,5,853.1683333333334
10017309950,2018-02,3,9.0
10017309950,2018-03,8802,1164.721284935242
10017309950,2018-04,31959,1282.1280781626458
10017309950,2018-06,18292,2591.6657691887162
10017309950,2018-07,17566,3022.6997626095863
10017309950,2018-08,15897,3446.90523456169
10017309950,2018-09,1,2800.0
10017327990,2018-01,4,0.015
10017327990,2018-03,1,2999.0
10017327990,2018-04,14,2784.7864285714286
10017327990,2018-06,136,2999.0
10017327990,2018-07,177,2999.0
10017327990,2018-08,146,2999.0
10017328780,2018-01,2,2406.4675
10017328780,2018-02,39,5593.197500000001
10017328780,2018-03,45,4886.828297872341
10017328780,2018-04,36,6599.846388888889
10017328780,2018-06,35,4767.079142857144
10017328780,2018-07,14,2648.0235714285714
10017328780,2018-08,402,6600.407089552248
10017328780,2018-09,433,6710.674549653594
10017331956,2018-06,1888,3797.43270513495
10017331956,2018-07,6083,3043.8197108116838
10017331956,2018-08,6045,3002.3963165729165
10017331956,2018-09,5589,3024.935660883505
10017337672,2018-01,1,10.0
10017337672,2018-08,3,0.26999999999999996
10017337672,2018-09,54,1416.8717543859648
10017357815,2018-03,1,0.08
10017357815,2018-04,72,1250.188194444445
10017357815,2018-06,40,1388.3759999999997
10017357815,2018-07,20,1040.5633333333335
10017357815,2018-08,15,1360.112
10017357815,2018-09,8,1068.12375
10017392096,2018-01,1,0.01
10017392096,2018-02,5,0.01125
10017392096,2018-03,18,435.5413043478262
10017392096,2018-04,55,12579.626716417912
10017392096,2018-06,6,26800.0
10017392096,2018-07,14,11143.025714285714
10017437294,2018-01,204,283.76166666666643
10017437294,2018-03,174,307.5745402298843
10017437294,2018-06,556,407.4424460431677
10017439019,2018-01,263,1611.648288973384
10017439019,2018-02,3038,1509.9116386969397
10017439019,2018-03,3571,1547.435086737549
10017439019,2018-04,7790,1664.282506095208
10017439019,2018-06,1434,1924.7822873082287
10017439019,2018-07,757,1909.1182298546896
10017439019,2018-08,762,1961.011154855643
10017439019,2018-09,803,1917.7945205479452
10017441468,2018-01,1,1.0
10017441468,2018-02,3,1.0
10017441468,2018-03,1841,1444.4787527115084
10017441468,2018-04,3301,1323.4228649303477
10017441468,2018-06,4386,1640.0791290469497
10017441468,2018-07,4432,1608.8390999322985
10017441468,2018-08,4157,1651.7555972121888
10017441468,2018-09,2186,1304.2910064043942
10017482556,2018-01,15,1893.3582352941175
10017482556,2018-02,2,2195.6099999999997
10017482556,2018-03,1,2026.67
10017487502,2018-04,1827,26.890885529157693
10017487502,2018-06,412,697.169735576923
10017487502,2018-07,152,1434.015974025974
10017487502,2018-08,17,30.0
10017487502,2018-09,12,30.0
10017555488,2018-01,1,5000.0
10017555488,2018-02,1,20000.0
10017565576,2018-02,7,1240.0028571428572
10017626750,2018-01,2,0.255
10017626750,2018-02,28126,1020.3069401976819
10017626750,2018-03,27454,1671.1007830996175
10017626750,2018-04,27124,1673.0847220174016
10017667433,2018-04,1,1.0
10017714022,2018-01,5,602.28125
10017714022,2018-02,4,20241.604
10017714022,2018-03,1,140.0
10017714022,2018-04,1,155.0
10017717161,2018-03,3,0.225
10017717161,2018-04,1,0.2
10017737464,2018-01,6,0.29857142857142854
10017737464,2018-02,64,454.88461538461536
10017737464,2018-03,241,518.4949590163934
10017737464,2018-04,692,529.0606782106785
10017737464,2018-06,2647,652.1929804804822
10017737464,2018-07,3706,840.9264998662078
10017737464,2018-08,5224,1062.8754241156437
10017737464,2018-09,1862,1496.9818356456826
10017740966,2018-07,12508,1890.4517108210393
10017740966,2018-08,19472,1795.081156941165
10017740966,2018-09,17600,1858.5844826653686
10017864164,2018-01,1,2.1
10017864164,2018-02,3,33.339999999999996
10017864164,2018-03,2,1.3675
10017865891,2018-07,3,1354.5775
10017865891,2018-09,1,0.3
10017888841,2018-02,1,0.01
10017888841,2018-04,2,1324.435
10017888841,2018-06,2,45.135
10017888841,2018-07,1,79.83
10017888841,2018-08,4,618.86
10017888841,2018-09,8,485.67499999999995
10017908304,2018-01,7,200.03875
10017908304,2018-02,1384,1338.991491354467
10017908304,2018-03,1769,1235.7448679033166
10017908304,2018-04,1258,1197.0476947535772
10017908304,2018-06,218,978.0191517857144
10017908304,2018-07,19525,937.6022117426301
10017908304,2018-08,183,554.0166120218579
10017914139,2018-01,675,1300.455170370368
10017914139,2018-02,9010,2154.8681609322566
10017914139,2018-03,4430,2824.7044278943613
10017914139,2018-04,1151,2364.217619461346
10017914139,2018-06,7154,1868.070977075742
10017914139,2018-07,2967,1305.7308897876712
10017914139,2018-08,9158,1179.2425393012795
10017914139,2018-09,6153,1451.2243718511163
10017945618,2018-02,1,0.01
10017945618,2018-03,288,104.96553633217992
10017945618,2018-04,250,122.968
10017945618,2018-06,376,114.96010638297872
10017945618,2018-07,204,87.32843137254902
10017945618,2018-08,235,90.02127659574468
10017945618,2018-09,593,73.53288364249579
10018148316,2018-01,5360,54.822764925373136
10018148316,2018-02,14825,61.24789207419899
10018148316,2018-03,13237,63.81355291984589
10018148316,2018-04,9183,66.66122182293368
10018148316,2018-06,9839,70.0335362259933
10018148316,2018-07,14154,120.3366098329221
10018148316,2018-08,12669,132.48547112692023
10018148316,2018-09,13113,131.64186150355144
10018174644,2018-08,10,14.491538461538457
10018174644,2018-09,25,545.5372
10018202806,2018-02,57,1176.1362711864406
10018202806,2018-03,1745,1118.193358166189
10018202806,2018-04,11987,1208.01615512787
10018202806,2018-06,104757,1232.1574213635604
10018202806,2018-07,170770,1330.541515780622
10018202806,2018-08,239967,1314.0110818949267
10018202806,2018-09,345305,1323.2040626414598
10018258481,2018-01,1,1.1
10018258481,2018-02,3,1.1
10018258481,2018-03,19,728.5
10018258481,2018-04,93,1181.2903225806451
10018258481,2018-06,138,1356.0144927536232
10018258481,2018-07,107,1443.4579439252336
10018258481,2018-08,84,1593.0232558139535
10018258481,2018-09,1,1800.0
10018270597,2018-01,6,16.577142857142857
10018270597,2018-02,3,2.6666666666666665
10018270597,2018-07,9132,252.12969234079176
10018270597,2018-08,18962,171.95310920095622
10018270597,2018-09,18556,195.08219680711855
10018306279,2018-03,8,0.3825
10018306279,2018-04,2,50000.75
10018306279,2018-06,10,1807.2490000000005
10018306279,2018-07,15,1332.9213333333335
10018306279,2018-08,38,3417.3684615384614
10018306279,2018-09,88,1891.4986956521743
10018312019,2018-02,4468,1950.5213786929387
10018312019,2018-03,1274,1911.784434850865
10018312019,2018-04,36,1401.9438888888888
10018314871,2018-01,4,3.125
10018314871,2018-02,28312,262.8295192374023
10018314871,2018-03,27876,549.394123353547
10018314871,2018-04,16065,1035.5288609806835
10018314871,2018-06,28416,653.5682177062533
10018314871,2018-07,30421,567.7907117289499
10018314871,2018-08,17260,946.9298452065724
10018314871,2018-09,12789,1204.0013225831453
10018340553,2018-07,204,969.0980392156863
10018340553,2018-08,3528,1006.2298330031135
10018340553,2018-09,4130,1007.300435413643
10018343182,2018-02,2673,1012.93149360772
10018343182,2018-03,4997,1008.8757521268107
10018343182,2018-04,18847,1032.246332214059
10018357798,2018-02,7,2.4444444444444446
10018357798,2018-03,48,5358.9018750000005
10018357798,2018-04,225,6762.582422907487
10018357798,2018-06,278,4284.328049645389
10018357798,2018-07,271,3594.4589010989007
10018357798,2018-08,209,4740.087149532711
10018357798,2018-09,203,4511.579278846156
10018366669,2018-03,3,0.01
10018404513,2018-02,1,0.01
10018404513,2018-06,3,30.036666666666665
10018404513,2018-07,5,2.2439999999999998
10018404513,2018-08,41,3554.6500000000005
10018404513,2018-09,549,3848.248506375233
10018412874,2018-02,4,0.4288888888888888
10018412874,2018-03,8,2418.7888888888892
10018412874,2018-04,13,923.767142857143
10018412874,2018-06,57,643.6296551724138
10018412874,2018-07,93,681.8891489361702
10018412874,2018-08,95,674.8833333333331
10018412874,2018-09,97,677.0878350515463
10018415763,2018-02,1,0.1
10018415763,2018-03,2,31.05
10018415763,2018-04,2,2264.5
10018415763,2018-06,1,112.0
10018415763,2018-07,5,1246.8
10018415763,2018-08,14,1384.142857142857
10018415763,2018-09,10,1282.5
10018426877,2018-02,16,140.44777777777782
10018464037,2018-02,9,181.0981818181818
10018464037,2018-03,31,886.0051428571426
10018464037,2018-04,46,1871.4906122448979
10018464037,2018-06,208,1749.798076923077
10018464037,2018-07,403,1546.079454094293
10018464037,2018-08,494,1490.8714170040485
10018464037,2018-09,541,1519.3354528650646
10018464062,2018-08,1240,541.0474697824332
10018464062,2018-09,1129,647.6714500442088
10018468985,2018-02,1,1.0
10018468985,2018-03,1,8.0
10018504132,2018-03,5,0.01
10018504132,2018-04,7,2286.007142857143
10018513970,2018-02,8,3432.0125
10018513970,2018-03,14,1295.12875
10018513970,2018-04,10,1030.0036363636364
10018513970,2018-06,11,240.72909090909096
10018526333,2018-03,4,1285.5
10018526333,2018-04,3,1144.0
10018526333,2018-06,12,7468.313333333334
10018526333,2018-07,13,13342.029999999999
10018526333,2018-08,22,16383.221818181819
10018526333,2018-09,24,21124.3875
10018528808,2018-03,4,2.5025
10018528808,2018-06,1,502.5
10018528808,2018-07,1,502.5
10018550500,2018-06,4,2.3333333333333335
10018550500,2018-07,6,2.0374999999999996
10018550500,2018-08,3,0.7666666666666666
10018550500,2018-09,1,1.0
10018597707,2018-03,5,1669.6966666666667
10018597707,2018-04,10047,148.89715536105032
10018597707,2018-06,2,1.0
10018597707,2018-09,1,5.9
10018598897,2018-04,9921,148.8806932688432
10018598897,2018-06,3,1.0
10018598897,2018-08,1,3.0
10018704804,2018-06,2,1.0550000000000002
10018704804,2018-07,271,1622.391955719556
10018704804,2018-08,89278,959.0080229008643
10018704804,2018-09,52067,699.1000894187983
10018710089,2018-01,1,0.1
10018710089,2018-02,6,0.09999999999999999
10018710089,2018-03,3,262.275
10018710089,2018-06,1,0.1
10018710089,2018-07,1,0.1
10018794254,2018-07,13,596.1869230769232
10018794254,2018-08,92,818.8402173913046
10018794254,2018-09,97,884.38587628866
10018835641,2018-02,4,297.4225
10018835641,2018-03,9,1117.489090909091
10018835641,2018-08,11,28.418571428571422
10018835641,2018-09,10,595.9859999999999
10018841931,2018-03,5,0.01
10018841931,2018-04,5,508.00600000000003
10018841931,2018-06,2,3352.5
10018841931,2018-07,4,0.01
10018841931,2018-08,12,903.2608333333333
10018841931,2018-09,55,2045.6660000000004
10018867211,2018-03,3061,179.29669291338584
10018867211,2018-04,2046,149.33673469387756
10018867211,2018-06,4007,282.3120186263096
10018867211,2018-07,5522,305.0835811293778
10018867211,2018-08,1887,313.8267903815993
10018867211,2018-09,837,368.9719408284021
10018896587,2018-03,1,230.0
10018896587,2018-04,1,3021.0
10018902456,2018-04,5,560.204
10018902456,2018-06,3,963.3333333333334
10018965334,2018-03,1,8.08
10018965334,2018-04,2,3.0
10018965334,2018-06,2,1.6466666666666667
10018965334,2018-07,4,33.972
10018965334,2018-08,4,34.778000000000006
10018965334,2018-09,4,69.736
10019050119,2018-04,2,6.0
10019050119,2018-06,160,1980.382363636364
10019050119,2018-07,595,1813.240872374794
10019050119,2018-08,685,1825.832623413256
10019050119,2018-09,727,1912.83896226415
10019331834,2018-03,187,516.2602659574482
10019331834,2018-04,10378,561.322288712488
10019331834,2018-06,65032,1009.2033064399634
10019331834,2018-07,82155,1042.9569532628334
10019331834,2018-08,69964,1068.9619813952747
10019331834,2018-09,56506,1073.6787245308417
10019342351,2018-03,861,224.24710789766405
10019342351,2018-04,19092,227.2386706338939
10019342351,2018-06,16639,592.0110544119512
10019342351,2018-07,8914,186.4627502166451
10019342351,2018-08,301,140.29156862745117
10019416657,2018-04,1,0.055
10019416657,2018-06,47957,1063.1169385987819
10019416657,2018-07,54343,1095.6981314225893
10019416657,2018-08,58163,1018.363357613802
10019416657,2018-09,53291,1032.2190855644883
10019449296,2018-03,11920,208.91062299663025
10019449296,2018-04,31195,411.24973510352226
10019449296,2018-06,3677,1819.858972267529
10019449296,2018-07,1809,667.3496959646212
10019449296,2018-08,223,1225.9152466367711
10019449296,2018-09,323,536.8086687306501
10019456332,2018-06,131,4937.481755725191
10019456332,2018-07,37,4610.27027027027
10019492718,2018-03,1385,62.30850541516402
10019492718,2018-04,22411,62.37765638769113
10019492718,2018-06,3,80.28
10019492718,2018-08,1,80.28
10019492859,2018-03,1386,52.36712842712891
10019492859,2018-04,23998,53.140162875837866
10019492859,2018-06,16,75.54941176470588
10019492859,2018-07,2,80.28
10019492859,2018-08,2,67.44
10019495678,2018-04,1,0.01
10019508758,2018-08,1,0.01
10019509395,2018-03,3,174.755
10019509395,2018-04,4,510.0
10019509395,2018-06,3,1736.6666666666667
10019510547,2018-09,1795,606.9090554089845
10019517000,2018-03,2624,149.21631859756098
10019517000,2018-04,6,3.0
10019517000,2018-06,4,500.75
10019517000,2018-07,11123,148.97341237761609
10019517000,2018-08,27421,148.95698994828464
10019517000,2018-09,26254,148.9662100456621
10019519089,2018-03,1,0.02
10019519089,2018-04,1,100.0
10019519089,2018-06,35,386.6641666666667
10019519089,2018-07,40,542.3190476190475
10019519089,2018-08,50,470.61780000000005
10019519089,2018-09,57,475.01948275862077
10019594916,2018-06,4,336.245
10019607741,2018-03,2,0.01
10019607741,2018-04,5,137.49571428571429
10019607741,2018-06,42,2524.491739130435
10019607741,2018-07,165,2887.719879518073
10019607741,2018-08,320,2873.503636363636
10019607741,2018-09,377,3091.7428232189986
10019608100,2018-03,4,4117.3175
10019608100,2018-04,88,8991.87946808511
10019608100,2018-06,45,9851.929607843134
10019876419,2018-03,1,230.0
10019876419,2018-06,3,10309.0625
10019876419,2018-07,12,2828.605
10019876419,2018-08,13,2858.105384615385
10019876419,2018-09,19,13834.101578947368
10019924787,2018-06,3,334.0
10019924787,2018-07,5,146.482
10019924787,2018-08,288,811.1764705882352
10019924787,2018-09,609,936.0778653530379
10020146566,2018-03,1,0.01
10020146566,2018-04,2,32.12
10020249958,2018-06,2,0.505
10020249958,2018-07,2,1.0
10020249958,2018-09,1226,273.79914355628057
10020268255,2018-03,1,0.01
10020268255,2018-04,4,2.5075
10020310661,2018-03,3,121.16333333333334
10020310661,2018-04,2375,338.6950903251671
10020310661,2018-06,10295,475.6984640894734
10020310661,2018-07,5794,636.6713607540902
10020310661,2018-08,2496,765.189084030272
10020310661,2018-09,607,1030.2249999999997
10020379415,2018-04,2,1.0
10020379415,2018-06,1,0.9
10020379415,2018-07,1,4.53
10020379415,2018-09,2,158.99666666666667
10020530419,2018-04,3,16.733333333333334
10020666329,2018-04,194,985.0229556650222
10020666329,2018-06,38169,1027.9634747817079
10020666329,2018-07,49752,1088.0550108551
10020666329,2018-08,42668,1287.171547997665
10020666329,2018-09,37803,1602.7882128392207
10020682231,2018-04,11,750007.3007142855
10020682231,2018-06,5,568.408
10020682231,2018-07,5,17482.22
10020682231,2018-08,4,80.5075
10020682231,2018-09,2,336.33666666666664
10020682522,2018-08,1285,1126.2470062208326
10020682522,2018-09,40304,1107.906414074499
10020706455,2018-04,2,1.99
10020729843,2018-07,1,0.01
10020736591,2018-09,113047,746.2506129456629
10020814489,2018-04,1,1.0
10020814489,2018-06,1,0.01
10020814489,2018-07,8,2.5711111111111116
10020814489,2018-08,5,2.354
10020814489,2018-09,1,3840.0
10020816997,2018-04,1,0.01
10020826012,2018-04,2,50.305
